Mass_RT	 C842	 C1030	 C1131	 C1133	 C1171	 C1204	 C1222	 C1229	 C1238	 C1306	 C1317	 C1331	 C1336	 C1366	 C1453	 C1520	 C1538	 C1539	 C1548	 C1556	 C1564	 C1768	 C1782	 C1937	 C2002	 C2158	 C2188	 C2218	 C2226	 C2249	 C2259	 C2275	 C2284	 C2289	 C2296	 C2310	 C2312	 C2318	 C2319	 C572	 C578	 C615	 C624	 C628	 C636	 C668	 C726	 C756	 C772	 C791	 C820	 C841	 C877	 C904	 C947	 M796	 M1044	 M1078	 M1104	 M1116	 M1120	 M1145	 M1147	 M1176	 M1202	 M1223	 M1239	 M1272	 M1294	 M1309	 M1322	 M1344	 M1361	 M1380	 M1518	 M1558	 M1605	 M1680	 M1682	 M1689	 M1787	 M1794	 M1843	 M1860	 M1884	 M1986	 M199	 M2050	 M2058	 M2105	 M2126	 M2178	 M2195	 M2220	 M2253	 M2258	 M37	 M393	 M489	 M516	 M538	 M539	 M637	 M759	 M803	 M881	 M908	 M913	 M962	 M996
630.5016_11.88	25788.45638	14731.16949	8877.661709	21688.60613	15901.20225	11996.87128	55514.76292	22587.871	9223.684953	15069.67782	37738.81107	22848.10071	23825.1568	13113.70275	31240.26227	20222.94821	23402.22208	22307.76821	20482.93988	13970.23774	13420.36604	25619.27133	39968.89497	16874.50707	6783.400954	8650.853048	18623.9303	19982.79215	17084.05057	12686.53744	22277.42831	31572.98923	17908.20746	20998.94938	11768.08251	12943.77866	12626.34061	9005.190752	36548.37479	15946.18554	16846.4952	7372.633134	12825.31578	12636.67081	15487.64866	18724.301	30810.08089	8986.97681	27311.31846	29791.45291	14195.45985	12005.93072	12760.63478	18081.1911	26099.98079	8545.691544	27385.25086	13737.37922	18936.44937	15139.958	13192.97284	12629.79043	11978.30249	14446.30707	24653.64803	39312.03973	13048.52731	26622.31833	19563.16228	8650.867633	25464.68874	9347.037434	12947.85357	9697.314677	8659.225812	11558.54747	31127.65598	34112.7672	14703.7675	11574.0256	15554.81193	15835.5846	15164.14034	14671.78778	16478.18825	14509.36476	22835.83822	29205.65109	27701.03823	18667.74135	17108.84398	15070.01083	15336.67518	12182.93584	14516.21551	11644.19978	38498.4278	6272.143137	9996.172742	9726.219054	14016.71111	17158.56104	21274.29259	26207.33003	11143.59125	11590.23815	14207.43164	20834.20506	14123.58218	15130.60611
574.4588_3.68	15115.2007	20638.40537	19920.90098	19658.65079	46637.2185	47839.53225	32353.33431	45231.8031	27056.26996	22597.61981	27100.40828	33133.63343	10317.40758	47266.41852	23283.28946	18735.71083	12716.67092	44092.71065	6822.591033	35166.91461	29664.37757	105066.3837	19227.95797	13240.14303	16028.0372	68065.2485	17218.00779	32449.31384	25252.1138	42858.66122	13795.58173	28934.28797	24737.69811	36594.34856	39645.47415	23308.96201	16776.24805	14177.54067	8093.716891	23796.28985	22198.65263	49328.93627	25734.93461	16606.10507	28860.09185	31119.98355	31205.28897	24435.45034	44317.74512	54860.29286	26951.76922	23319.83465	27298.51411	21320.67798	35308.96815	25690.13821	32768.66678	28083.75827	52775.83921	66371.26697	19644.36827	15726.2268	49262.52933	15844.54613	22059.00264	20672.94718	21278.9854	20808.31595	44888.22598	12327.95274	18109.11706	35349.06184	73387.7985	15568.39818	35931.63422	35298.80635	22143.44549	11225.0172	5421.91255	21655.83539	12319.49639	84999.02237	47887.48192	43210.31039	21868.42914	15546.27424	24573.14923	16450.42387	18175.5942	37181.41309	33055.47496	16817.37777	43966.96427	14909.46824	15600.14388	23269.59009	20818.16377	25793.6007	18927.26294	28684.81024	18075.81155	32657.67974	40806.15111	15582.25002	28177.54412	17620.68272	66367.92629	54027.25653	32088.16283	21573.11694
952.6832_11.6	11251.64648	13774.65133	8709.162424	10583.9188	11628.40713	11433.20552	8700.009853	13499.81241	15023.22073	14568.46691	13114.94265	10411.54613	12070.95389	11356.72476	10710.65488	10259.58869	10184.96192	11043.4628	14292.87396	10881.87022	13417.05927	11021.30818	14963.67992	12590.2677	10102.26858	8771.8349	10643.83523	12112.05605	9127.622875	13622.41203	13012.08006	9114.116793	11238.11782	9797.962726	13339.90363	13839.29791	11611.33005	12085.15538	11036.11624	10513.3414	14546.9008	11377.50152	12365.43395	17285.29331	11216.04158	11954.61982	9583.303524	12230.79224	12137.85145	11514.64018	15630.36887	10990.6453	11484.47406	10346.94475	16852.35194	16285.16325	9712.484328	13235.51005	14297.99785	12036.43676	13668.18179	8472.528148	10277.83532	11429.39355	12334.73604	10167.44025	19114.28552	9552.481745	12037.67464	14594.87658	13256.86277	10170.89089	14374.70864	15189.08565	10455.51575	8621.675718	10264.97783	12234.21617	15503.65537	14961.9675	13791.74935	11258.0071	11128.64271	13572.10409	15765.44887	9626.045219	10931.80847	13131.9608	15601.41219	12290.83249	12066.54768	12789.35471	12064.76511	11893.25089	15617.47232	12918.94292	8184.653691	12650.98316	8851.159574	11539.21812	12037.6472	9536.896355	11466.17878	12711.90902	8960.692938	7736.667007	8791.164935	8462.635129	7714.698721	11583.25818
579.3531_2.18	14074.37485	12457.54399	8062.909006	9316.374048	10735.54736	17344.113	18339.65691	13931.56494	11514.08301	10355.97454	13015.73804	12284.96456	10020.74652	12765.4994	12951.56532	9600.184213	14308.85173	9794.817137	6361.961486	11029.25157	6061.180103	13383.60563	10242.92039	6765.448902	4939.33114	10790.52006	10589.98749	12044.28182	5787.174301	13553.56467	9155.709844	8637.909886	8079.784481	10128.06777	10465.83114	7955.985785	9009.293546	5755.884991	6338.550696	11421.53416	7292.936538	13534.82314	8230.524371	10824.85215	11482.92738	11655.54456	17929.20189	11397.96563	12945.19324	12998.15654	15716.52469	13437.27599	13162.00554	10779.3303	20472.05894	10841.99964	12606.75754	11515.2334	13938.89004	15556.98985	10781.48007	9957.199155	9097.024958	9918.569427	8885.015725	11117.34841	20181.96365	8061.051255	14143.16984	14024.06776	13120.21298	12304.79564	12963.52672	9301.137774	17777.41185	10372.9377	10357.94979	11155.58091	10517.91808	11292.07524	10128.92418	14306.21264	8761.338955	8747.461916	11329.00679	7854.960889	8051.577218	10512.133	8965.432962	12914.20992	12248.62458	12751.52543	10248.32887	6697.431482	6419.706398	9403.456516	12013.31154	10713.72875	8589.896998	12508.97849	12362.13557	10398.0505	10307.40973	6985.783461	7472.670101	11017.94637	12694.99966	9869.371616	5680.11552	12737.01141
543.6737_3.34	6581.399393	4598.45178	4539.319105	3479.123026	4044.064084	3181.218584	5898.488294	6015.471068	3613.675137	4751.162307	3377.701814	4271.225503	2841.427915	4380.688055	3511.634657	6991.758678	5060.829204	4097.97374	6586.291505	4210.297941	4573.162442	5395.310486	8122.494687	5004.611619	4819.639348	2783.608993	4234.646807	3790.281251	6646.925123	5827.105506	5581.956333	5669.701464	3709.440054	5197.615015	5481.863094	9430.773516	3572.143581	6689.176636	4040.641301	4414.626813	6170.782554	3760.96847	1762.260977	4093.806217	3584.12338	5067.607227	4828.116449	7436.216414	3775.922191	4081.515675	6350.519761	3791.600937	4728.164862	4062.745161	3617.075862	5437.951279	3895.838066	6686.43464	5203.774161	5092.175226	4609.107262	5803.514091	3895.504916	5827.245701	6551.315599	3897.39912	4761.529482	8138.181778	5685.551452	2454.140174	4820.017548	3481.401915	5000.613531	4828.291742	4651.935368	4703.069017	4172.240582	3830.101704	3665.70245	3155.573004	8177.981794	3241.573279	4538.314766	4676.884737	5691.794234	5821.17517	4558.981019	6513.760104	4319.907134	3474.140147	6835.618169	5386.831518	5709.830535	6295.204512	6324.946642	3912.067768	2732.168155	5457.688026	4792.389542	5015.792286	3202.527881	6954.029708	3871.868459	5280.549133	5122.83904	3658.00795	4625.284293	1596.828227	4886.856872	4523.883919
637.3561_2.56	12220.98814	12331.88967	9396.381026	10815.91287	12694.23567	13960.02537	20521.33954	14069.91166	15660.95578	13711.40146	15410.12828	15678.18213	12139.60855	14810.49264	15463.92507	10305.3503	13344.32425	12007.78436	11745.81273	12947.42278	9153.699932	15872.19696	16007.82231	11621.85377	5504.802803	8995.43677	15964.8928	14198.24503	7667.215021	16078.17435	13192.76601	23041.37607	9559.322977	11814.64694	11121.32187	10236.59163	10521.99223	7359.89876	12247.77218	13247.43665	14865.24827	10661.49505	10001.45581	11620.1784	14051.15354	21553.77126	13833.33391	12934.8731	11595.69811	14429.85584	15093.46835	12097.39133	14614.39868	12235.22537	16596.28115	9646.535668	16007.60849	11781.23253	14010.06017	16824.26904	12149.4047	10230.90876	11229.62054	10875.37866	12269.06504	13772.54509	19024.32059	11594.17124	13567.59839	14074.15906	15892.6697	11485.42924	13994.7517	11967.48464	12969.88673	10571.10632	13973.94446	16910.6211	11431.15839	10737.13165	11225.12009	14394.05792	11108.82379	10947.02164	13093.41819	10477.8368	10839.2577	13202.73231	15122.94687	16661.15402	14420.76204	12381.64216	13890.26681	10221.79268	11148.43043	9900.830357	10609.69864	8824.5572	9482.866588	13552.49191	14371.33515	12749.30725	15622.28915	10447.483	10034.36755	14101.12411	9862.808375	9090.30585	6752.054256	9887.04691
699.6293_12.63	10014.73898	13811.08648	7688.682924	12584.08406	12889.83521	7958.642399	8549.348547	15067.21968	9440.21458	11838.80348	10125.95511	13226.83126	10460.56691	14074.91024	8411.089595	8806.208752	16349.8873	10575.81798	10132.66293	11501.43564	11789.15925	13666.43597	13424.65503	10091.13194	9734.957195	9489.279511	11295.13311	10993.08893	5563.286724	8723.227616	10816.36156	12030.60573	9163.576	12288.48362	11125.39949	13757.91029	11017.76219	9787.278671	11951.46003	9735.409933	15058.8913	11797.86947	8580.763142	15408.94131	10655.83438	10155.891	11699.8557	20446.79411	8749.874128	10738.87333	18000.17978	8011.667703	12646.62699	11607.8916	13896.04718	16419.45381	10622.38807	7591.520152	11027.74601	12209.96848	11086.05803	9303.158928	10642.3149	8823.41167	11236.61552	11114.43198	16605.58622	10829.11434	11134.92103	12036.98969	10767.34756	16561.22285	12937.14136	15395.11122	12056.55309	10335.94649	13237.58768	14110.13054	10995.33316	14223.82428	19985.75961	9710.667593	11396.47681	13349.89928	16958.60798	8929.678562	11333.58528	13223.60201	16167.30262	11675.70227	10971.88555	11789.78522	7843.705348	10261.29062	9250.853085	8833.599486	8366.672953	9914.615656	8524.564557	7934.536448	13881.36512	10508.14485	7051.137639	13432.14322	14688.84507	7610.873195	11152.45425	9683.100363	5289.399322	10082.8044
224.0272_0.78	28656.43986	28071.18267	28346.99867	28952.00075	29238.91511	30910.64873	26271.11873	27196.14964	27790.87616	27050.88512	30173.99952	27814.93944	27727.07116	28380.59959	27293.82573	27496.53096	26040.51512	29220.72362	28295.56256	28080.05072	30312.04785	27602.93739	29267.79396	28705.06531	25306.92142	30317.86285	28767.57221	28040.07442	27908.49986	27737.13924	29583.50113	26550.59719	28360.27018	30531.79245	27503.76303	29924.06635	27747.67214	29841.2583	29549.4477	26937.61711	30872.12114	28739.26744	29335.26581	28500.23435	27494.81332	28554.13881	28734.39451	27961.38013	30088.38473	29619.31679	30467.89435	28027.76933	24723.90334	29052.39175	28206.33533	29442.51154	29520.69291	31811.22664	29994.02431	28485.13836	28126.37021	28837.17238	26328.51199	29190.37902	28152.32342	28567.96918	28940.89002	28080.73381	29215.56661	30008.22189	27423.38168	27111.84438	30906.14014	28727.62381	28642.56084	30581.91947	27124.90222	28358.13016	28605.61923	30082.52625	28831.80443	27012.26855	28052.21418	26343.71199	28792.49658	28377.9894	27129.01659	28357.86329	29871.04576	26864.83086	27144.93689	31215.28603	30179.69127	28902.7888	30583.35439	27504.07836	27336.99575	29491.93758	27833.70586	29614.77943	28184.80322	27817.99765	29199.28504	27050.85169	28358.7497	28508.62832	27248.29154	30024.87233	27408.69938	28434.82785
667.6109_12.06	19475.02384	15490.54058	12854.10145	24405.72855	13846.07895	14664.26954	20370.74117	24595.97251	18494.77797	15031.74536	23886.37448	18635.22694	20288.53794	20732.26517	17851.83567	15546.5166	20731.49372	15201.35703	15747.3161	18400.43417	20348.2009	20162.96837	21983.32523	13582.54783	13258.57282	13396.02596	17170.54226	15268.08442	10905.55237	12299.22705	19302.91784	17283.54749	18381.87959	18753.30772	14154.12226	17747.93086	17654.55838	15370.75929	17305.40193	20679.54399	16381.84428	15602.43773	16893.02298	20642.3447	15909.39568	13166.22539	15157.71689	21210.01791	14946.10304	23311.28292	18889.15545	11933.11021	14000.16696	18518.87954	22003.7244	18831.90102	18345.87725	13390.62459	17303.30148	21852.43168	17904.30076	14411.97739	15610.06442	15744.64731	17110.85227	23366.31215	23018.96885	19220.15566	16331.69683	23690.11005	19033.95435	20407.0363	17040.31098	17412.29059	13942.30437	14449.21279	21898.75775	23391.62755	16155.78708	17711.80042	19447.95355	14742.46407	14985.95595	14954.19548	19906.50393	14753.1172	17674.50794	20898.28437	21056.98779	15532.11776	15996.84196	19287.18653	15500.54939	14999.12409	11971.31661	12050.19684	14745.33643	13415.44102	17864.92213	13131.57435	17229.9261	16156.58089	15301.60109	20104.93947	19723.16602	15506.99863	15679.19737	15262.2996	10946.82073	15185.66449
680.5589_11.92	69925.30753	50370.68073	29271.84628	78393.92117	53148.14928	47214.25335	155295.592	75237.5009	41877.52693	53186.5387	145836.0666	94840.15687	141335.6132	33562.09017	130003.477	71850.84222	81993.47995	81604.13333	75893.42094	47124.58777	43551.20389	91060.25888	152291.1674	71647.42535	27325.99469	26493.86925	64194.82597	70680.09957	56706.19361	59848.48549	78712.71853	80940.39141	55768.04756	69381.70792	41436.3437	51238.95908	68585.20938	36771.60789	131478.2149	46567.47067	65361.30929	24998.58506	48526.419	56416.14003	44797.85761	49924.34013	88619.32592	27727.17429	137665.0339	73795.4128	45658.71748	47388.85992	44346.46613	50302.97204	87645.87024	29475.9549	77705.79323	56334.35327	64719.49638	37748.32112	53310.54804	45263.12438	35858.71209	50921.43918	75412.18231	183833.0983	52735.9859	107947.474	66061.18713	40812.0484	86466.33529	25828.19786	39940.3121	33099.26939	23810.89337	44026.52905	146803.8077	146048.9769	72590.89329	30987.71066	55184.73941	38932.24676	50860.97319	51884.06181	67962.89428	54770.85272	103579.6007	106129.5207	130323.9741	68730.71672	54588.27274	62344.29246	53346.39445	36500.75324	50263.17518	44733.53987	122479.5996	18787.40813	29484.80174	33334.77309	42922.14057	55783.24989	74756.84946	87106.24018	44043.51813	48507.82026	51366.42867	67736.44743	44809.42409	52185.11381
790.619_8.98	15408.53821	16921.11839	10199.36482	16321.33903	12434.49134	9497.352183	12980.50662	23189.47951	14696.83755	15410.09134	16388.44447	12515.96498	11851.98467	12565.39531	16414.13199	12146.8325	14668.99253	12153.73036	21811.77478	12634.31109	17606.91727	15571.98697	21359.14358	14509.19209	13109.90811	8781.723361	16207.58037	14933.40846	10981.98797	12434.75449	16383.03698	13332.40012	11263.41136	14756.53983	14849.58993	22361.93263	11600.91048	13945.24278	16353.44944	12270.51511	24363.37051	12533.64008	17000.45392	24159.60989	13614.90094	14053.73468	13200.12344	15620.96898	13757.74771	15951.04547	19047.69122	12051.61766	15963.29741	14281.96129	16758.16998	20800.46299	12159.85081	13150.56389	14154.70735	13549.64817	14924.04611	9261.815304	12733.28499	13013.79901	15572.5453	10882.83065	20452.62505	15760.56026	14648.02469	14781.55085	16024.0817	13399.32298	17732.74953	15960.06993	14842.5212	11001.20922	14660.7462	16125.76687	16956.00682	18562.61412	22641.00828	15843.96666	16225.9975	19746.76153	20785.75273	12119.3648	12804.15595	22486.95083	23625.98063	15206.31886	15248.51505	13525.55313	11250.76428	19605.7497	19738.36186	14286.68789	10130.84608	14583.13196	10055.3338	8550.954952	16690.92245	11991.438	12668.93982	16953.16394	14127.52586	8174.037708	10548.29405	12357.69701	7975.747886	14924.21729
254.2246_2.7	241680.1191	117226.4713	121607.5976	66301.89112	132538.0943	78348.45363	125202.3628	195380.5788	106419.8335	128452.4793	135379.5738	100516.8272	59133.40274	116475.6691	102816.7396	304770.1648	181122.545	111943.7688	398847.6364	136824.6851	187605.6574	170804.7856	359930.8585	271675.5248	170551.8749	51615.14393	94712.89526	115513.0625	408847.8716	266291.3385	216708.7881	156958.6269	132535.1804	216331.0013	253009.0331	509227.8855	156160.2759	311136.4928	177620.523	139377.7994	316800.592	76130.46237	18199.7642	103755.4828	81220.17944	108419	107340.3452	358132.9398	115487.5322	99597.812	253503.0055	160166.3184	130271.5265	128316.6804	102486.2202	227723.7808	82093.87405	338745.8905	183420.6212	70814.23472	206748.1573	101206.2345	94113.64984	180221.584	294156.7508	74246.72524	135805.7504	337153.6968	223968.4678	67226.49417	102084.3994	90249.55601	194824.5004	179764.4027	62535.4797	119021.4604	99163.36329	152965.9449	106196.0297	43787.46445	375551.5274	43571.1691	149582.9087	224066.3534	261060.8167	278111.8269	182123.6425	213435.0928	156816.7092	105466.1808	292078.9312	188073.516	299641.4745	222074.4028	290521.5948	117680.4952	58889.3881	131146.215	158997.6814	255472.7319	83153.43307	222129.6431	117714.8842	158206.0979	186813.4466	111446.01	107942.1496	16787.45643	182954.1568	88258.37484
656.5187_11.92	24749.96369	19255.07655	11096.17693	28979.60969	19659.32622	18999.64499	54432.57252	24746.37044	14764.68728	21103.5729	48266.54039	33228.88044	46606.88944	13685.85178	44182.20902	24618.95578	30253.36391	28187.39381	25892.35547	16449.19149	16311.64638	33494.04495	51152.16848	26262.03211	10122.08286	9075.940069	23286.74465	26297.57661	23041.09772	21251.04368	29128.21836	26641.67253	19746.10588	25746.23159	16188.40596	19385.82001	25147.85676	13192.80503	44880.73348	17764.94275	23618.48156	9985.447944	17442.02421	19588.23784	17002.04077	19737.63959	31434.90008	10461.08359	47439.27994	28364.98245	17303.90564	18129.23947	16973.90438	18390.26934	31173.58622	10181.78418	30112.02183	20591.19429	24033.46913	14684.11257	18958.67128	17629.44281	13967.91531	18468.6001	26496.6226	60548.27335	19046.94826	37894.36529	24367.93444	13361.23863	30693.10443	10345.36845	15752.63411	12014.04219	8286.237986	17211.6748	48505.62178	47812.80145	26744.79615	11439.72184	19868.02046	16025.45457	18010.14139	19584.07648	24814.91761	19252.9616	38046.2316	36843.29985	43061.78292	25886.38459	20860.80513	23010.21364	19790.83187	14060.37407	18563.46102	16656.80005	44607.07782	6731.740169	11975.07295	13449.14013	16757.69947	21774.95961	26891.80057	32256.14928	16052.76587	18051.49394	18461.8462	24816.51583	17705.12948	19932.01438
169.9799_1.13	85689.29767	81341.12168	84848.14704	83706.18745	108509.3608	93914.22155	95801.84037	82342.37257	74252.41654	79276.59274	101254.6659	85385.79711	84087.14787	82307.97278	84305.82788	89140.21684	88421.66985	88724.91883	75423.2154	75923.29163	86864.10422	90551.28312	81399.6411	79957.45801	80889.90692	81352.79391	117849.8768	84465.98369	83749.01888	73207.52444	80773.76034	76005.17338	75031.5177	87636.23199	94338.22888	89306.38097	86122.31206	76174.16196	86762.9615	80087.98518	76706.52324	83288.82396	72399.39276	105260.9444	87182.05599	85222.34642	98084.17027	78323.4954	83654.93711	82653.98868	86471.38861	90181.32909	81275.83557	82095.01424	80442.92017	94338.97677	80479.43634	77165.6563	81925.41229	77337.10695	94366.78619	79952.18714	82149.70495	79794.73755	79966.46306	96322.45265	91750.9922	77828.10162	94312.95307	75011.09843	75598.10818	76382.31467	85554.20815	79602.36117	77182.94558	83659.13869	74620.54009	93409.39852	81616.6741	85867.65011	85148.0992	82795.3545	79571.43289	88098.50791	76609.13463	77200.30764	83456.81872	81428.56257	87130.70633	83508.8791	80348.58405	86674.60644	87321.61141	80935.88554	112385.4897	93416.97907	86567.47279	78991.86049	71442.34796	83028.50201	81729.24045	95800.6039	80416.24481	74529.44866	82908.3267	75793.60956	71801.83714	75842.54111	88524.35689	76702.01214
610.2666_3.58	4679.731087	3609.575551	3443.176641	2451.762519	2811.977168	2126.070294	2986.274573	3861.479286	2312.837056	3951.742723	2253.463773	3516.935849	2089.734569	2940.347494	2944.949316	4856.771009	3865.711379	3200.480221	6230.327126	3018.653749	3741.379788	3880.747188	5803.07239	4985.711476	4432.602634	1591.430664	3533.622391	2819.478036	5718.652134	5018.960301	4409.177188	3774.643172	2573.30764	3925.143077	4408.361699	6917.929174	4153.168508	6301.439439	3072.162599	3191.136921	5244.827467	3393.49262	593.4593295	3043.82408	2417.66119	3634.209479	3613.270565	6448.161297	3398.335083	2103.672605	4774.281223	3387.845221	3891.195256	2528.487528	2343.962132	4598.971188	2003.799127	5583.352329	3954.338589	2702.460681	3669.58028	4616.27719	3008.278032	4713.755416	4715.415774	2782.909433	3673.499303	6647.073612	4160.30296	1251.470092	3210.305405	2391.202028	3769.967987	3750.187103	2512.599458	3572.899045	2895.489197	3173.471246	3692.460783	1587.980636	6742.051601	1531.868883	3151.98665	3713.896951	5357.31129	4655.817899	3847.76242	4517.17971	4065.305797	2659.117819	4980.28663	4944.567467	4554.214848	4488.772876	4899.521697	2957.952457	1455.417139	4758.465125	3852.194761	3560.935915	2040.015236	5317.673378	2729.948245	3774.389966	4789.856524	2808.163277	2989.723332	604.8458293	3806.175128	3179.929534
