Mass_MT	 C1030	 C1131	 C1133	 C1171	 C1204	 C1222	 C1229	 C1238	 C1306	 C1317	 C1331	 C1336	 C1366	 C1453	 C1520	 C1538	 C1539	 C1548	 C1556	 C1564	 C1768	 C1782	 C1937	 C2002	 C2158	 C2188	 C2218	 C2226	 C2249	 C2259	 C2275	 C2284	 C2289	 C2296	 C2310	 C2312	 C2318	 C2319	 C572	 C578	 C615	 C624	 C628	 C636	 C668	 C726	 C756	 C772	 C791	 C820	 C841	 C842	 C877	 C904	 C947	 M1044	 M1078	 M1104	 M1116	 M1120	 M1145	 M1147	 M1176	 M1202	 M1223	 M1239	 M1272	 M1294	 M1309	 M1322	 M1344	 M1361	 M1380	 M1518	 M1558	 M1605	 M1680	 M1682	 M1689	 M1787	 M1794	 M1843	 M1860	 M1884	 M1986	 M199	 M2050	 M2058	 M2105	 M2126	 M2178	 M2195	 M2220	 M2253	 M2258	 M37	 M393	 M489	 M516	 M538	 M539	 M637	 M759	 M796	 M803	 M881	 M908	 M913	 M962	 M996
609.6947_12.15	370.7521945	1540.967454	1290.316318	382.5450089	1211.632108	572.9119853	439.1984057	331.9785515	386.9798023	533.3186408	989.7114439	730.0125899	743.2652388	1303.284805	841.6787226	600.2670615	464.792706	719.6350044	1450.962581	597.8936087	684.7568226	2238.080747	1396.741823	319.9909473	366.2985082	1624.846577	938.4221765	326.7551802	1146.644071	942.7337627	1851.675337	2073.808733	4089.865759	804.949212	2644.317079	584.7159042	814.632412	629.7261482	310.8797335	1130.117163	1044.559032	564.2888729	1160.833547	621.6014892	2610.856019	1618.588062	1191.685412	1279.329245	1502.981916	1068.08996	1168.143912	2182.717589	798.8447107	2304.340104	337.4501824	1626.968667	1341.76598	1944.911967	1110.717434	799.4209174	1361.697985	652.8698243	273.5798605	2221.364115	263.3298438	480.3233126	1007.624001	1495.271266	1631.428453	482.7179556	1367.088174	700.7406628	1571.892291	2253.951287	950.1157954	3861.667054	2582.456471	1243.780554	673.7786669	386.1721247	715.8555119	1561.630866	825.9683183	1157.242822	1583.930908	1009.821473	1514.227495	1374.114879	915.6139267	501.1600187	1651.347232	1900.20413	1653.196075	692.9943611	1276.467022	344.0413206	564.6693681	1261.702084	707.6912491	931.6708276	456.3869093	1175.856846	450.4364253	334.8739823	573.0434439	924.6337733	1357.730177	450.6396455	388.4279385	691.7274574
573.2893_12	9128.558819	3452.450879	3346.299237	7355.360645	6015.477143	6161.088316	2282.753342	1237.350727	2400.569446	6174.911338	1193.546643	10638.62263	5551.829428	3763.462352	7886.015924	2640.665582	4035.55163	757.4025978	703.8144598	7038.624567	1041.370919	2701.8207	6735.306458	5638.382692	5757.66201	567.5383937	1207.367973	8900.595422	607.6930672	3506.63145	4922.897759	7730.884319	6783.840436	3712.665755	2515.38728	6320.13	11731.06309	2236.749262	1810.384655	5385.540375	6388.534809	17023.51696	7029.844084	4199.175839	5461.501513	7416.346594	3403.876235	7930.677008	7378.473053	4419.343777	7000.030173	8590.421069	5053.824911	4546.466628	9044.248094	1209.22467	2387.380291	8037.703882	687.6829091	2445.987731	9104.077349	2696.548618	12294.03619	4964.118785	4047.351464	521.8602573	2483.552444	9119.397008	5511.447658	7640.501329	2864.972464	5553.057524	1306.176413	1113.829893	9959.134028	1168.795	4310.190455	9284.983903	10163.90108	5288.357786	3836.530897	5451.199113	7151.110172	5337.512964	2716.676743	1487.882796	1785.581727	11567.33807	653.572846	1653.985414	7420.314277	2077.3005	5391.27983	9188.714301	3765.509587	13608.99399	9030.089787	4608.100619	3058.084345	3125.706614	6479.701967	5530.512818	3987.243106	6374.546006	2450.682821	1696.788544	3361.998889	9190.596434	9681.253256	3500.194107
217.1313_12.03	6317.911879	10358.47269	6938.922621	6025.142788	3235.329316	9767.548266	7719.146099	6051.152271	5459.382481	7128.403288	8930.640022	7840.50621	5921.306553	7794.388601	7498.034515	10415.58192	10489.15034	3266.555044	7702.951612	2988.788355	6178.157805	10456.85013	5733.213979	4124.67052	8802.745652	6223.502866	9185.413385	6332.632663	9447.606451	5385.971353	6742.486288	6266.019871	7381.450922	11816.16272	6006.784053	11775.626	4769.331673	11216.93669	5967.301367	5312.771759	6854.841841	4406.090508	7471.198835	6498.554234	6300.362372	14129.04355	7242.082596	10105.28975	6461.97674	6418.611488	5428.070504	4291.381139	8302.096769	6810.090576	4772.669152	16342.9939	4718.858159	5008.506701	6588.007306	2821.899896	4586.09711	7003.950005	3533.771678	9775.826946	5442.488441	6848.744848	5432.379547	6433.588837	5787.310847	6195.627816	4943.395364	5663.986415	6181.688215	5106.145136	8658.580408	5347.957227	6238.898669	3699.626193	7999.006102	5876.404568	11515.93495	10686.61914	8553.77044	6752.899425	6553.031752	4618.614702	8036.645374	5510.895499	6711.318793	6734.665209	7787.015804	7563.416643	5262.570347	3873.324547	4257.621264	9948.812876	4257.844284	6124.669223	6003.344265	9038.312095	5215.708657	10710.61985	7453.890923	3731.883275	4608.780684	6001.717202	3516.867319	9037.371579	8646.802944	7158.443308
292.2108_9.78	11133.68736	9921.726918	10492.12625	9925.202656	7633.736127	8535.770375	9369.786706	12382.11718	11693.04262	11888.74175	11269.43747	9228.269707	9164.275275	11505.45688	8984.244245	9246.047427	9791.750998	8331.59947	8408.23198	6021.023132	10028.69777	9673.108302	9937.843662	9140.056494	10353.91474	9220.851873	9431.562807	12497.37225	7761.901153	9557.649405	12558.32071	9202.610819	9872.171755	11648.42725	9445.662856	8905.003492	7895.938044	9573.901642	9160.620284	8540.785608	6837.99051	7090.015559	10427.69908	10946.73292	11130.70218	11714.59158	8159.450345	9465.431075	8286.722891	10260.07407	8558.877628	6584.331986	9232.146801	8663.797341	8423.492401	8454.116642	8459.900092	9986.31591	8444.431007	9185.737935	11768.81608	10328.75172	8067.551841	9480.342077	8757.244431	9411.016111	6884.439224	11297.16449	7906.806379	11297.32758	9570.767696	11474.12295	9990.776002	8405.487397	12719.36626	8479.238763	8492.264727	11496.85507	11456.98577	9713.329098	11326.61146	9232.887476	12273.25478	8832.310847	8010.917064	6231.40204	8355.521077	12721.46153	10780.92006	8283.120499	8825.151537	11936.22968	9435.537701	8604.868496	10018.88334	10764.62097	8870.633793	11916.4428	11654.66356	8544.849999	11465.03445	10222.36959	10145.37345	10955.53643	8077.114281	9839.242903	8514.378756	6661.630345	8301.673773	10500.61801
230.1623_12.87	12982.85352	13976.21346	7950.81472	12982.79001	12841.5786	16031.19012	13883.91011	13193.23056	14922.16494	13599.10405	14781.22144	13045.34054	14296.19987	12332.41724	14166.48175	14044.9824	13143.02837	4681.963966	12639.8248	12695.76379	15650.75677	13435.05826	14789.07502	14223.83461	13839.52265	14131.79856	14882.70725	13504.2405	12486.97194	11971.34224	14649.42703	12417.00856	15300.43112	15536.64949	14151.52254	13099.2949	12380.71202	12213.91027	12993.29424	13590.3676	13662.36961	7826.258298	14391.63911	12633.36077	13311.47569	12583.58296	14338.52422	14216.361	14468.64171	12723.95897	11494.85637	13323.55447	16243.16998	15020.49895	12744.37395	14796.91598	11895.80572	11204.6958	13652.6479	11830.58586	15579.86282	14402.42124	13215.92363	15094.68961	13246.05032	11893.81609	13436.76637	16405.67751	12347.36028	14561.5758	12475.53537	12411.88808	13029.5962	13872.34498	14120.47093	13979.51275	13886.74012	13870.8349	14775.5601	12869.27811	16454.3617	14621.89724	14765.58516	12552.67563	13581.58525	12957.24934	14522.29609	12958.78331	13202.598	12884.22009	14257.77129	13841.53223	13374.42541	12843.70639	12766.49306	15181.99705	15171.75885	11889.24341	14554.31321	14688.10615	14258.06822	13241.22306	13455.27179	13052.15533	11474.29269	12740.94891	14413.299	10049.33785	13343.55191	12877.56463
102.0313_20.31	91534.97831	92858.9331	106676.4873	93169.43587	90863.76334	91526.12762	92907.61263	87757.08009	92133.16685	93312.01355	96757.32497	90132.2957	96636.25475	83890.3097	98672.35985	89951.86262	88922.13092	156338.0986	96951.5234	104550.7311	89149.65513	97119.09817	94757.65403	104346.5989	106929.4368	89468.23262	90048.07824	108363.545	94543.75946	89463.87006	96691.81175	102683.1647	95221.11195	93260.32366	96616.9001	80968.71224	94304.97903	93042.55816	100835.542	96131.46824	99427.37318	108538.4356	103955.0241	102293.2649	106713.8773	105438.5463	98709.91063	94894.47607	91789.40441	91254.71245	96344.83107	103948.0196	87946.61671	92024.447	90862.17415	98285.64099	82516.84678	91775.84837	97454.79803	99435.87497	107947.5612	89769.7733	102235.9228	95842.286	92431.70947	90796.05153	101507.0243	87112.30986	91599.53859	85570.47762	106450.2157	99333.63238	95494.76129	105192.257	102721.2656	94014.35389	99780.38104	117891.6969	97305.97644	100172.5666	91168.2845	106528.2747	102954.6787	112347.6438	98501.01785	98054.57631	94448.15491	91011.58262	93275.81373	97541.99712	86807.22111	88092.75004	92471.46489	106920.1651	99825.1491	95586.39433	107787.1857	93006.88989	93772.14996	93714.56832	91160.16439	100628.1581	102000.5079	99362.19517	95717.06649	96574.39957	92977.40319	129843.3874	94202.32067	84436.14291
87.0324_12.6	7520.184909	7143.398806	7889.435912	8256.658361	7271.935821	6207.390606	7113.860129	6051.99638	7921.897882	6147.362756	7240.322926	6350.251064	7916.479404	6175.916196	8636.758429	6331.600579	7703.65347	8389.682099	6604.790107	6053.612421	8041.477566	6761.089404	7481.822198	7066.548261	7603.589408	7618.546395	6913.146208	6724.527717	7313.479516	5872.813517	8739.297132	6612.137903	6758.021805	7241.447089	6685.723072	7176.248472	6788.45642	6932.148103	6578.93229	6157.431158	7497.184757	6085.924195	6733.446157	5994.834633	10796.73121	7106.706599	6477.671205	6833.615134	6284.004511	6552.103103	7493.592967	7368.900915	6353.429632	5649.547658	6827.862625	6318.535945	6236.166014	7454.674671	7577.498009	9189.076115	7687.050863	6073.887807	7726.852426	7486.561881	6183.074791	7930.399704	7263.974765	6123.503397	8376.415255	7769.935698	7492.627701	7332.556046	8358.090738	8269.805505	8340.204681	7966.740269	7586.102074	7389.044903	6292.995624	7143.667331	8986.193994	6838.124071	7784.889967	8919.456487	7861.778414	6714.746724	6838.308213	7043.284825	6791.390507	7177.206987	7643.34961	7395.428283	7715.944694	9070.481814	9143.938348	4880.146092	6363.594557	8843.006009	8813.913108	7232.591804	5886.958194	7002.432559	6461.69512	8711.659365	8012.499818	7545.030148	7557.93689	5371.241052	7800.662224	6551.613812
719.399_12.41	723.9431757	1930.707877	1709.313989	452.9685205	1574.04475	959.4973557	787.7571576	677.5566311	775.7743909	952.9088175	1401.750402	1011.663557	1082.384306	1937.399884	1289.992126	1067.808903	640.9211741	995.8425741	1895.508026	744.2055636	699.0110197	3069.030937	2032.507642	736.5133747	596.6407959	2074.180323	907.7756222	506.5827094	1299.614451	775.6215357	2003.646319	2382.040506	5520.899386	1332.288528	2934.006275	673.2397888	850.2506383	959.7179457	506.7043931	1399.139027	1558.14289	688.118557	1321.09843	978.7016388	3424.189187	1205.064712	1321.732578	1746.640768	1809.314814	482.4972601	1383.265008	2607.399506	1164.865074	2939.830089	561.2289559	1939.845784	1504.944993	2391.001734	1295.543232	1058.97364	1783.939832	1102.451928	445.022777	3597.342125	364.8859536	781.2476871	1525.125441	1690.698173	1796.654625	756.1388978	1499.317672	913.5415586	1884.881799	3087.04273	1112.132668	4850.213435	3253.432155	426.5036156	1084.307328	463.6822703	1205.224758	1537.964523	1015.791722	416.9055059	2189.01865	1479.654007	2051.646097	1898.358537	1170.645487	908.6173102	1125.679859	2659.193512	2496.277507	1206.890363	2090.135114	626.214228	732.0098623	431.4580941	1125.372486	1313.873576	665.4590152	1671.220345	522.4356438	461.880756	778.5808638	1183.525044	522.9852115	620.5698818	566.0704592	1199.848354
272.2093_12.87	47307.21073	59791.05756	31244.81235	47905.40343	48538.08021	63295.10418	47976.47115	52602.99378	57066.1438	52104.95377	58644.00944	52563.68644	55141.02839	45106.04057	53746.81003	52746.78551	50676.42374	19900.25339	47013.92995	47645.45072	57911.73013	53301.09054	58112.48956	52939.63562	53000.24793	54677.7534	57127.83406	51838.1228	48305.9775	45097.89119	58058.93634	47887.2641	57062.97372	60143.4943	51027.47225	49107.92821	45572.6474	48207.72335	47509.61306	52026.16443	52240.59477	27868.7342	56336.47741	54922.26069	55669.43143	48411.15566	54044.6354	53439.30432	55669.13681	48238.41196	44251.57004	50133.28965	63102.82999	56917.29948	50185.288	56955.18285	46100.46993	47463.41574	52299.04606	45740.57769	58450.3303	53532.67512	49206.91079	57056.82025	50998.51451	46488.79414	51618.08985	63256.66774	44741.56439	55134.97529	47011.14183	46891.85082	54230.62774	53264.15061	52476.16924	50619.29469	51987.30847	49489.6249	59130.53063	48586.19989	64468.59486	57584.92566	57579.35657	45956.25808	51275.11154	48462.96262	60666.95354	48344.34033	54490.30321	47313.09894	54034.99643	53346.77747	51942.10167	49331.9838	48418.15841	56649.28759	54990.8406	44996.87584	53948.75068	55936.3938	52846.03237	52908.45067	49361.17313	48742.5286	41345.67098	50246.38487	53291.62636	35615.96512	48942.38033	49556.82033
1205.5699_13.85	7564.218476	3565.098457	2341.213851	4463.810407	3853.320043	2895.307963	1455.210087	1323.787452	2792.638134	4953.779346	708.7850851	11194.10918	6141.9821	1675.483175	6705.776872	1859.616134	2757.844823	1047.965271	654.54566	6487.218095	755.6390576	1168.903525	4917.797142	3034.421561	4331.464473	580.1882694	1092.717637	8691.544505	816.6380777	3299.941381	3953.218036	6983.249267	4179.641199	1904.761629	1442.918684	3779.065314	9244.543946	1976.702286	1035.162975	4834.821785	3581.661798	22416.37211	7926.093205	2165.045699	3988.322581	5693.199223	2103.200853	4135.063086	3828.146998	2711.399496	4008.150067	5527.018617	2070.557855	3835.07325	9289.15913	1050.737033	1818.5628	4319.031011	901.8621235	1519.184039	4874.456019	1817.353735	13624.03759	2487.045869	4020.665995	907.4993108	1886.242129	7979.669367	3912.709115	5887.67592	2495.819994	3089.045261	1232.763037	763.0129235	8462.184346	806.9614867	3128.090985	15336.94468	12328.48608	3797.34411	2816.567735	3670.813963	3918.822384	4394.946484	1640.907804	1492.890023	1258.009602	8252.68929	866.8810727	1682.412667	4537.239933	2017.605871	2845.989751	5146.471053	2864.823881	15039.58702	11886.11628	3021.205666	2053.532158	2585.435191	6733.799437	3693.199351	3502.741322	3321.393172	2439.655478	1900.265708	5018.467357	16949.23192	10723.40567	3761.936055
159.1255_11.19	5921.627177	8397.376588	16871.89207	8725.574563	5431.849251	15760.92821	16574.45676	9056.310356	9697.638259	11717.97235	11440.83378	10236.57632	14481.86222	5252.112682	14349.87455	20215.06133	19862.87879	11415.87461	17868.78903	6420.215089	14359.17841	11235.46298	8709.113654	11000.90204	10770.10116	15863.03477	15072.51707	9054.612101	17120.17231	14214.3296	28441.73091	14042.48368	13864.0428	12408.58666	25631.05687	12504.02863	9137.49521	10308.69353	16424.92964	15674.03199	21757.20868	8122.749062	15567.41229	11992.84366	12660.02357	18059.83674	12433.74623	13247.49667	8805.909664	13630.17693	6857.411901	11472.73691	11791.79965	7514.047295	8258.610357	11213.6323	14429.29421	9994.255237	23608.92372	7149.117542	11980.42597	10326.88186	5280.233598	18695.71613	11119.77579	10773.5135	14396.74522	9436.859662	10761.48825	11636.07641	22782.19389	16701.52789	13435.84625	10051.04988	14910.56363	13384.03531	13702.97469	14114.00751	13964.54591	16387.20114	15114.89844	18025.54234	13205.49098	5344.232628	20539.82643	16954.24994	17101.70635	7118.161367	10479.69614	9922.321667	9429.522848	19936.43334	13256.47604	16167.45311	9731.96089	15504.4676	6145.236708	13745.87035	8258.481338	12348.63103	9802.288862	9087.037755	16152.08759	9093.732179	15895.96891	17097.76923	14494.66958	19624.01054	8485.501831	12823.62463
83.0739_9.77	41375.00157	36579.54213	40350.38125	38385.34437	31138.04107	35407.82432	37772.55747	43592.77175	42859.88401	42562.966	40022.06068	35907.93683	37073.25646	43088.15279	36177.53583	36871.41372	37942.81388	32376.97441	33680.62355	26590.31973	38768.3063	36274.00714	39154.8421	34140.78819	40357.40112	36531.80629	37932.75553	44777.63924	32390.66508	34615.83881	45166.64302	36423.88746	39641.9512	45305.61285	35349.09931	36083.97351	30475.12385	35000.62631	36249.59347	30769.79206	28534.8137	27644.00875	37179.90544	40586.94164	41743.98047	41627.37688	35476.55953	36538.89222	31495.62473	36985.50835	35438.67542	31319.39113	34149.52758	35327.91564	33703.95973	35771.53682	31761.41744	37414.31035	33578.49131	36468.5973	40016.81821	38622.45211	33531.71835	35989.47057	35955.66108	35176.97681	30393.95398	40001.02173	33141.47149	40085.93549	36948.7618	41557.77587	37041.97435	33839.11006	44874.27293	35677.75689	35372.82415	40769.37815	44229.43134	36359.11501	41638.76861	38548.53103	41843.36832	34857.62607	35628.98436	28585.74388	35347.05304	45881.61222	42060.7366	32555.63701	34463.74663	43966.9262	34913.97444	34957.08717	38968.86668	40300.10777	34420.28604	41247.99697	41715.02435	35216.80483	42812.53754	39313.72023	38435.45135	42579.24318	33488.29273	36842.78633	35492.86241	25539.06154	35364.32325	38423.21469
258.1943_12.63	42809.55602	46140.09907	24055.48155	41214.77114	34941.47377	47313.29836	41398.86253	42605.03333	43347.81832	43788.65703	50778.2387	46055.13456	43770.7403	38769.04121	44451.2112	45947.41933	42872.93902	15188.98109	40521.13876	40588.59976	45648.25192	43082.19654	46133.03987	45165.89834	45240.48604	46210.75789	43676.17349	41390.68634	42336.75253	37294.91149	45513.77534	42920.25965	49382.01545	49398.21347	38422.05035	42205.98921	38259.1441	44975.00289	41503.94152	44092.43013	45951.71556	31496.4691	46906.28907	42924.71147	46728.47824	42271.47147	45228.87468	43593.67325	45757.93392	41503.85444	37709.45727	42241.91434	51267.80014	46248.34188	43286.66649	47476.18204	36843.6144	42381.55858	42042.40133	37901.79568	47298.8163	44089.43585	41760.80482	47708.67283	44378.7466	40174.85752	42745.41201	44569.14515	36801.76888	43308.67328	43277.80386	42200.58121	45321.75161	44557.99878	45195.61238	41284.72871	46173.75031	42898.28228	49920.39679	43773.53273	46880.76855	47543.61523	44430.77289	41111.64773	44536.49353	42315.46845	44680.77967	44371.85665	41061.82436	39819.63012	44158.96529	41320.12442	40393.8922	40014.07974	41743.59805	45721.84841	43210.25533	37694.6785	42699.34284	48429.62783	43344.99495	43618.7507	44129.26748	41907.91648	34693.51644	41162.9732	44677.24109	37509.31542	42721.29666	38431.31551
75.0692_9.37	62863.2084	12740.56042	13738.51475	27067.32921	10033.91169	9627.614058	15904.99844	16090.77417	24220.30698	15242.61819	21579.27868	176159.5054	10271.6923	18485.23208	15750.1027	20879.58248	17277.44746	15998.63456	11640.77296	14845.60154	22699.17959	24149.11629	12517.93568	8388.777489	11708.06854	30825.26046	31599.13429	31919.00936	12331.87059	10351.21984	26213.30917	9246.411973	6082.393746	8839.704508	21269.32764	330708.5782	12809.29508	122830.2719	36994.92856	59956.58504	13368.6351	7539.298076	53851.32172	11497.54552	26067.19333	35903.27947	45419.01912	31113.10377	18583.6713	27885.57402	8532.56138	3443.560495	43030.57479	20787.47871	5353.806355	11069.62226	8127.073127	48304.37081	13354.50928	17895.01477	4462.48248	18975.86849	14272.83103	12947.92009	17921.23003	20331.46946	23110.24868	6087.569784	223398.7639	5281.508496	16013.02809	5914.775919	16580.23013	7753.69736	17052.56319	6476.385594	6305.424473	36162.07414	37690.33757	17369.03865	13937.48341	17670.77903	20015.50038	35702.71925	17466.32662	6321.403265	14837.68013	6622.340233	13331.18004	12654.74437	5396.873878	14116.44898	8023.800614	14133.99572	13221.72444	40959.39361	15094.8047	16784.70002	12836.72042	16674.96936	6969.839861	18386.87826	157205.58	36259.69897	12453.47389	17655.57021	32658.77394	10442.52278	11080.37768	13732.8072
69.0585_9.71	17696.6208	20023.45126	15940.47704	18923.15637	17262.51576	20720.01341	18718.49794	20009.22029	17288.64633	14582.22973	21360.31153	15804.06534	19371.99105	24858.37763	19120.00143	18396.46247	17200.48435	9811.435463	15538.26396	12392.69413	20959.26045	16150.89337	17541.6066	15568.50383	16405.29068	15552.55927	13174.59035	15160.54669	16368.69407	10609.20487	14790.71877	10961.57701	17438.5657	23909.13876	21571.24966	16897.7339	12067.41629	11545.59196	16220.43658	11858.35191	15769.95897	10488.39444	10908.62267	22451.93433	26315.20472	16619.73594	16901.09419	19076.5949	17034.52807	12953.15223	17168.69822	15112.7016	16148.82263	16946.11698	15175.26808	24367.28273	15823.72814	20496.19975	16448.45286	15601.42782	16772.28417	11651.59237	13847.76365	16411.56293	16921.90905	17118.21493	16513.97123	17092.64162	17646.90327	15792.85992	15301.50476	15294.26022	18135.00732	15904.5642	17732.78259	16520.12372	17220.48002	13589.73505	18856.17284	10770.64512	16032.70851	21188.52489	18591.91512	13562.28602	21547.25371	19361.9898	19924.29316	18547.64749	21228.68394	15197.66935	18792.99811	20671.7972	10698.96714	13354.63333	20694.76255	15955.46848	9648.684143	13900.41491	16195.32579	14597.86511	18886.75147	17804.9673	13709.61645	20741.88106	17244.72827	12478.98194	16906.99639	8069.455149	16672.41087	13026.48401
