Mass_MT	 C1030	 C1131	 C1133	 C1171	 C1204	 C1222	 C1229	 C1238	 C1306	 C1317	 C1331	 C1336	 C1366	 C1453	 C1520	 C1538	 C1539	 C1548	 C1556	 C1564	 C1768	 C1782	 C1937	 C2002	 C2158	 C2188	 C2218	 C2226	 C2249	 C2259	 C2275	 C2284	 C2289	 C2296	 C2310	 C2312	 C2318	 C2319	 C572	 C578	 C615	 C624	 C628	 C636	 C668	 C726	 C756	 C772	 C791	 C820	 C841	 C842	 C877	 C904	 C947	 M1044	 M1078	 M1104	 M1116	 M1120	 M1145	 M1147	 M1176	 M1202	 M1223	 M1239	 M1272	 M1294	 M1309	 M1322	 M1344	 M1361	 M1380	 M1518	 M1558	 M1605	 M1680	 M1682	 M1689	 M1787	 M1794	 M1843	 M1860	 M1884	 M1986	 M199	 M2050	 M2058	 M2105	 M2126	 M2178	 M2195	 M2220	 M2253	 M2258	 M37	 M393	 M489	 M516	 M538	 M539	 M637	 M759	 M796	 M803	 M881	 M908	 M913	 M962	 M996
282.0506_21.21	6478.602981	6144.247129	7877.870287	6028.269592	6913.408536	7398.112596	5866.44296	6268.293418	6315.627154	5365.298491	8603.48144	8039.595064	7736.762811	5931.518737	6161.579153	6669.131461	5294.007102	11780.82229	8562.711686	6242.014193	7229.435375	7271.392834	7293.936074	7310.842245	7731.500714	8717.309134	5639.199654	6461.385144	8005.352798	6054.803019	7427.589084	7321.750192	7461.544517	7361.884746	7102.249296	7729.642581	15259.00632	6505.46255	7522.803341	8746.000071	6152.908613	9044.422578	7963.907138	5881.539864	8506.507843	6762.013915	7331.587781	7142.479733	5689.696199	7059.602995	6477.242163	7180.745234	7390.163867	8581.848471	6652.673707	7824.691278	6005.929132	5988.426776	7067.423266	5991.35082	8551.747521	7786.862864	6428.329259	7268.421375	6384.930925	6110.018728	8457.019768	6236.763049	6444.32445	3404.349408	9241.994241	6035.581875	7572.750882	12542.11584	7006.969295	7785.185988	9505.218588	26295.42176	6854.332276	5810.849595	6261.589585	7233.613105	7453.005675	7653.316102	6708.708573	7371.726713	8579.243193	6955.241342	7646.933223	7663.495253	6403.718982	5311.692025	7847.76927	5951.112874	6746.612685	7289.161748	10028.24259	6592.360322	6631.152324	7023.414652	6491.609725	8194.483009	7397.776166	5939.587566	6369.8805	7638.545903	61420.62415	9476.438617	7411.01151	5046.675898
218.0209_12.11	4280.823483	4569.449157	4460.072037	3358.132575	4119.753533	4326.352357	4663.838904	4609.008618	4975.340167	3011.301781	4187.253979	4752.057574	4246.570636	4174.025221	5660.853592	4608.830957	3265.682516	5055.259084	4730.324902	3596.997232	4871.630617	5209.837555	4922.256836	4725.95465	7476.890926	3811.893228	4756.934821	5280.24772	3425.690926	5031.22703	4685.69965	3713.237341	4870.06309	4190.859498	4393.066023	4304.62975	8860.941394	3882.283656	5634.660305	4706.723607	4052.676588	4373.93801	4017.408929	3913.66478	3992.79166	4678.466104	4417.44572	4556.824812	4233.857807	4006.124572	4965.763779	3405.797247	4997.35964	5955.448165	4606.706061	4080.427752	4090.140426	4337.458798	4894.928699	3542.434736	5051.152209	4159.65311	3168.640659	3935.16053	3284.484149	4158.586812	5153.65182	4624.423054	4472.14809	2037.670809	5000.354282	4599.200396	4966.790365	5511.313513	4154.836528	4494.329212	4179.04308	12230.65682	3832.576889	4078.076911	4303.304287	3218.965593	4768.42544	4580.865078	3378.535488	4352.689298	5343.876865	3871.327445	3491.226646	3850.369403	4793.129802	4461.642404	5848.757751	3603.417942	3861.414574	4770.678434	5070.120241	6017.338156	4423.211341	4884.66859	4155.672004	4132.351039	5544.889561	3323.888375	5109.384775	4937.980671	120261.9999	4080.911247	4311.767039	3804.94013
239.0187_18.88	2888.312954	2597.60511	2766.38685	2959.457182	2734.522122	2239.121895	1613.573199	1792.062757	2412.849134	2441.031847	2583.231899	2848.779727	2639.101883	3025.463887	3153.615074	2290.560023	2554.829118	3343.031625	2437.178627	2297.533933	2453.816726	2805.522536	2468.808819	1871.772186	2915.626336	2948.056635	3373.494574	1981.055724	2339.928605	2771.096679	3021.865401	2438.561891	2427.116601	2914.77564	2792.168071	2714.089342	2730.824977	2226.618368	2214.129706	2476.912311	2293.331628	2137.335117	2210.433312	2547.844947	2687.572174	3120.175592	2540.334882	3202.276132	2253.930549	3363.693595	2999.362299	1868.575301	3480.267012	2541.557346	2909.649619	2331.012972	2214.091048	2305.95475	3444.638423	2583.676933	3570.699412	3406.490597	2451.938346	1982.05013	2587.792437	3264.09915	3589.710412	3365.20115	2673.680898	3901.298988	2616.261972	2726.042422	2817.001495	2880.677887	2859.542758	2755.921835	2700.02932	3858.598122	2749.428567	2539.24152	3116.608178	2470.140047	3232.308722	2155.634004	2645.412594	2592.271419	2826.118391	2662.300463	2730.471733	3239.790866	3155.316493	3138.229573	2687.109732	2703.026748	2754.068657	2220.067084	2664.987748	1743.675661	3175.802775	2747.076585	3308.717987	2370.210546	2136.438765	2886.884441	3117.899386	2588.258095	41845.90704	1920.813285	2545.68942	2985.232528
276.0266_36.54	4586.314769	5350.372935	5916.188684	3563.628165	5203.62435	5074.980859	4782.129696	5337.696542	4578.175876	3126.728147	4811.352747	4398.812604	5400.866336	4858.28502	4529.999045	5361.119559	3883.073365	4862.805447	4064.849305	3752.312488	4219.556888	3974.924001	5112.713663	5612.61587	4864.7718	4833.413326	4848.895859	5743.427922	4083.319953	4402.342449	5477.5296	5094.173528	5643.198879	4104.31904	5115.021505	4944.619508	5935.582671	3587.724612	3884.164036	4201.739286	4569.088007	4338.655207	3967.168964	4709.683361	4186.56454	3655.254237	5619.623444	5813.279481	4863.382124	5106.023657	4901.070626	4884.579027	4551.434632	4664.20051	5775.695633	5390.102524	5258.418532	5531.974992	4582.166534	3825.008814	5678.775459	5050.311529	3535.206717	4648.38315	4486.512943	4009.135667	4994.090285	4362.449287	4967.481133	2990.893428	5321.240142	4449.359836	5266.399091	5699.646108	5161.127069	5161.496594	5904.846372	7716.347093	4318.292262	4995.153613	4472.007553	3872.596296	5053.942799	3804.700082	6130.074218	5266.406809	4853.449396	4726.925324	4913.673112	5159.667068	5116.096656	4617.493882	4873.77156	4011.65522	5047.410382	4355.609622	4511.549475	5338.67491	4830.33386	4659.419761	5098.8676	3637.262424	4294.426217	3938.704554	5016.370366	5256.11827	3833.826526	3910.490644	5507.113352	3666.102671
476.1548_36.58	1888.123903	2481.95662	2032.466522	2977.946504	2033.420089	1548.874198	1532.277776	2496.061231	2063.891514	2104.271515	1644.322053	1883.449256	2353.185758	2276.690079	2046.111463	2073.691652	2833.795308	1936.797174	1332.025716	2114.280829	1453.225523	1073.483485	1431.477607	1970.480019	1547.549103	2596.407898	2401.548451	3997.502324	2411.788319	2080.892348	2135.007266	1760.298959	2758.951685	1171.864715	2624.560395	1421.627478	4394.77499	2286.546421	4567.706785	1324.832648	1383.990079	1670.418255	2092.288118	2252.035174	1222.867839	1353.942604	1638.290607	3076.781841	2123.863892	1664.699398	2211.555702	1876.163888	1597.007465	2525.141707	4538.023372	1905.391251	2332.922297	2065.385922	1322.507688	2917.803295	2478.594055	1571.767553	1960.595524	1651.192257	2480.03069	1555.760256	1833.097347	2006.405419	3149.54533	5974.618222	2483.205713	1477.700937	2000.984407	1871.58177	2150.331077	1426.170657	2124.105156	81.93688475	2315.848298	2246.593729	1513.806419	2425.919638	2733.890043	1397.998003	2200.944186	1636.145138	1630.117939	1558.715623	2690.456528	1518.902943	2522.905539	1960.733388	1462.355869	3334.235662	2012.111355	2217.544915	2675.665284	2371.254081	2642.613005	1529.725438	2090.782247	2955.605286	4395.985951	3109.918179	2078.51133	2579.10433	451.493061	1714.08528	1934.586655	2298.935936
420.0537_20.6	1981.160239	2019.002523	1883.491316	1564.350156	1959.562847	2402.404459	1748.414429	1481.915072	2249.199872	1471.739373	1833.582118	1901.076518	2001.334428	2085.569769	1677.285982	1888.351175	1541.233354	1949.450746	2674.339087	1676.209222	2330.953189	2122.947183	2053.486743	1114.225488	2082.862383	2242.85798	1744.639629	1942.64973	1673.601009	1337.858775	1946.35055	1735.95726	2277.014514	2111.287396	2520.390021	1712.726903	2412.402501	1561.473856	2228.242198	1697.217042	1658.186079	1847.657614	828.9466932	1939.600401	2113.733662	1795.880716	1559.576013	2196.945479	2006.357574	1614.828443	1684.472515	2403.775263	1749.184389	2374.031286	1565.946489	2157.050818	2136.532291	2127.628001	2389.87425	1491.419104	1885.348088	2067.390601	1341.903603	2167.990271	1739.937543	1613.821513	2049.169108	1962.076387	1677.894328	712.87619	2260.466806	1596.442423	2125.091546	2470.654985	1643.972359	2245.10146	2412.66235	23192.39577	1834.179777	1233.7747	1546.036622	1457.106381	1885.234698	3998.634912	2065.031277	2069.944289	2146.442542	2256.704921	2165.284246	1969.034032	1897.244481	1844.859948	1995.333926	1463.021622	1968.20331	1328.967395	731.2899254	1893.226867	1970.123443	1755.112325	1429.559161	1852.900765	1897.436148	1379.425511	1808.295436	1555.957749	78594.06763	1584.778545	1671.698838	1173.816497
321.1651_36.61	1140.692448	1517.969462	1161.831311	1906.640888	1149.707459	1265.578677	1021.701504	1276.369518	594.5433542	1207.070175	1610.40079	817.6309861	1451.696082	1543.68192	916.888352	1162.06539	1843.042423	457.8208671	768.4107776	829.0879727	1245.796643	816.1886346	609.1846081	1158.713443	1063.114221	1479.67923	1507.052524	743.0349449	1368.647564	1087.202608	946.7917165	1227.388217	1501.960614	1245.525167	2105.937659	1463.13399	267.5001699	969.4142803	2061.757599	789.3591989	1170.706967	475.5988436	1685.379785	1304.450379	1184.282431	1056.444497	1648.99794	2170.25187	1602.889581	989.0657099	1316.319769	1043.706022	1656.918591	1129.944348	1478.620861	1585.743958	1151.990706	1058.594545	1586.865007	1584.374408	1143.95812	846.8150475	1278.058579	1006.068244	1028.799274	1074.208898	851.9639891	1233.42066	1821.842944	4573.202981	1551.673383	878.6045855	1206.862913	1541.67082	1274.84548	863.2703991	1164.430743	11357.40981	1237.332028	1185.186623	879.5650889	1949.36829	1338.104432	893.1591673	1177.393748	1037.65688	1165.859954	845.3220508	1710.957451	976.5229694	1602.722416	1233.309738	621.0000663	1014.4715	928.2899487	950.3569134	1115.175653	1157.06584	1551.507695	855.9034305	1323.33358	1101.781555	599.5907811	1801.463067	1396.24371	1342.962074	43243.28098	583.3152126	1256.575536	1204.240561
255.9892_20.65	1484.844327	1831.916802	1587.336819	1408.749654	2122.580618	1557.446494	1953.902876	1893.377706	2045.640518	1775.417146	1688.477916	2049.513262	2286.866845	1979.24434	1510.504565	1539.492242	1444.755625	2074.482574	1925.701343	1794.845075	2189.078023	1640.596144	1553.678123	1981.306836	2010.533056	1448.249513	1715.841118	2114.457333	2036.625398	1240.793022	2425.648551	1552.048885	1740.899822	2011.33803	1824.756887	1602.079683	3941.282255	2510.177531	2557.761811	1817.865975	1319.149338	2156.674023	1796.125091	1516.93382	2224.152074	1875.425505	1595.988166	1756.770992	1694.543205	1622.516372	1916.92285	1760.471556	1768.301487	1944.262261	1831.390024	2244.072056	1545.303027	1658.205849	2185.444328	1981.708697	2387.881585	1979.055359	1827.824635	1716.775745	2119.81743	1736.134652	1827.817209	1857.589256	1752.666513	419.7713352	1853.510919	1727.01868	1713.173157	2015.7079	2091.206996	1747.058047	2131.719067	5645.834824	1569.328152	1031.712445	1477.681555	2283.611861	1434.530339	2243.872174	1976.515225	1684.347935	1761.699541	1620.500975	1892.101675	1676.304869	1718.868898	1606.432944	1899.854284	1570.916739	1532.132536	2050.519709	1579.593356	2285.229755	1851.30912	1623.646207	1749.425972	2379.505609	2313.771827	1683.095435	1386.151184	1734.154436	16120.11553	2277.8094	1598.504802	1376.927223
314.1214_36.58	1963.803687	2601.105068	2384.034111	2559.915315	2352.236373	1857.361395	1845.73155	2378.492355	2008.539639	1774.014583	2040.696511	2097.737629	2580.566827	2471.776224	2309.674845	2273.014225	2487.2644	2291.425814	1694.486062	2052.354894	1695.473487	1327.943288	1981.327462	2185.986374	1813.443496	2920.330113	2397.283671	3096.658593	2378.464536	2149.28479	2370.313582	2248.072162	2849.912039	1571.2209	2660.678272	2094.659453	611.4010233	2068.557018	1334.907368	1697.951457	1763.950935	1893.774514	2187.933964	2455.603266	1433.899939	1542.054089	2087.36836	3145.643521	2275.621179	2008.995778	2268.899562	2222.713584	1882.549891	2610.501379	3736.546899	2207.830461	2441.767148	2378.497924	1636.795532	2538.64181	2684.028461	1991.871202	1846.768036	1975.856441	2417.532499	1829.637085	2245.330379	2094.467411	3057.250235	3962.324326	2828.328664	1787.772861	2394.673912	2452.154173	2316.38094	2022.174063	2670.370822	597.0893297	2274.724645	2431.161609	1761.658446	2340.971164	2804.411513	1483.526025	2657.048577	1979.118615	2111.318994	1999.495589	2666.037076	1738.896748	2524.962096	2153.48455	1882.121554	2714.903033	2334.73807	2006.386138	2640.670433	2320.780686	2480.413843	1907.971714	2297.216003	2597.355104	1390.95078	2600.132483	2290.256214	2731.84989	357.3336486	1845.267573	2133.365446	2203.922586
262.0492_21.14	1447.770013	779.9009118	1132.700287	1229.507482	808.5452279	1413.085052	792.0023394	888.0741454	853.9307381	1176.760593	1293.32443	507.9957967	1399.83978	1649.031587	896.8103877	1023.394017	1157.094472	2292.033647	1255.37571	1507.824394	1000.375433	935.967412	878.3688063	1034.482144	665.7128356	1089.593856	470.5370109	1033.965612	1115.753833	1083.300253	646.7060337	622.1643581	1070.562505	792.7615325	1591.883006	727.6881275	1370.753889	1276.791501	1110.997767	875.7774908	1086.688275	912.6457988	873.1219411	1153.458866	1083.40873	1141.230987	813.0039027	1053.482347	634.3118142	702.9065951	1032.691131	712.4132301	624.4727269	806.1679945	751.5079214	891.4075541	797.5573707	940.7575969	712.5339428	1168.693134	1087.127962	890.8651563	1324.131785	949.1138695	966.6200997	1087.778305	1020.77468	638.3757103	631.5803085	1981.015085	962.5340348	926.3259192	875.9230605	1514.959685	795.5987078	553.2407328	793.2126478	5528.662008	1213.204112	889.5309831	841.2699106	1186.132346	1362.71908	1250.353653	933.4792378	881.6587824	890.2199875	1201.955101	1661.222845	1229.139887	598.6671901	817.8308947	679.3270124	1718.422331	1327.55969	915.247903	1537.787391	884.914682	944.2321832	961.2417841	526.358093	1370.148819	1067.93494	1275.166866	1195.259206	464.7294151	13644.20564	905.5601012	1018.455188	1080.076924
210.0402_36.55	7164.21993	7564.251665	8988.806149	6201.296137	7715.36732	7225.819386	7369.211674	8232.497922	7153.964888	5994.579468	6771.622509	7214.602098	8372.535928	7195.893665	7188.238934	8366.602007	6621.669004	6268.129591	5639.603121	6308.838613	7407.003992	5467.011901	6853.957291	9314.525346	7198.313395	6247.251258	7307.067092	8866.157488	7311.221099	6938.565598	7041.921017	7111.696713	8269.128815	6149.169608	7590.563264	6979.427336	7624.236302	6478.460033	6800.0807	6330.836302	6659.379228	6344.536915	7239.587686	6892.112857	6050.505377	6333.8164	8585.067231	9081.360384	7090.101709	8000.860906	7974.842769	5736.579888	7004.969089	7219.145302	9550.239529	8648.986209	7369.293237	7882.337908	7161.329963	7013.97825	9194.251476	8344.800244	6396.04443	6411.306359	8015.893516	6656.50939	7597.429163	6761.180632	5882.221156	5477.802043	7393.752323	7144.639925	8299.160084	8558.072556	8093.905558	6677.389318	7902.34949	12799.8102	7001.102876	7524.453749	7313.47939	7185.793689	7729.106658	5876.098578	8040.525497	7826.27518	7162.176073	6427.218191	7256.129629	8199.370029	7800.598709	7510.057645	7243.581489	7347.233631	7812.96498	7225.259533	7085.335238	8604.5625	7896.444522	6956.521468	7581.063184	6783.716032	7171.299461	7255.415071	7349.801512	8521.017902	18331.44864	6505.287932	9205.656637	6166.946581
300.1078_21.33	11853.89614	12368.21198	16111.47544	12032.80022	14207.5023	14121.77943	12969.0065	13945.01399	13692.80251	9629.548591	15330.36277	15772.53395	15403.18705	9458.430962	11215.9195	13917.34774	9981.100934	20663.2852	14060.97118	12118.2808	13300.14574	12753.84659	12700.73826	15453.20851	18653.95536	15641.44222	13043.01995	13014.18501	12823.18437	11285.43939	16326.60845	16684.26302	14613.18313	12023.3579	13319.01667	13699.17074	35144.72416	11784.20776	17967.5751	15350.705	11158.29649	17755.08634	14131.47071	10014.08867	16156.30276	11745.7243	14229.64069	13444.04771	13789.7523	13000.02779	12443.47974	18188.48485	12617.75202	16058.46885	13938.02268	16667.44626	13295.57458	12831.42199	14363.93827	11006.03556	16871.07395	12814.88691	11742.2543	15715.847	12568.27598	9943.671064	16371.8507	12518.35686	16383.45173	4532.990868	20593.0861	12434.15872	13735.9056	19319.31105	15742.33389	13782.06969	17709.59267	69745.34644	13257.63234	12205.4735	12307.58598	11581.82045	12706.60438	16492.88087	15112.77505	15325.27701	14629.76944	11795.78192	10970.77878	14784.21863	12852.23137	10592.66893	14412.63422	10421.60495	11557.82497	15237.68134	15773.5921	14977.93879	13592.84411	14399.62358	11857.35447	11690.92741	16970.2021	10603.64752	11751.92141	15964.40502	181891.7504	18191.18525	14434.44155	7148.514368
376.0903_36.56	1918.550513	2507.396659	2346.370158	2080.634329	2256.781406	2026.835493	1930.769078	2395.415335	2033.908854	1598.269001	2177.604064	2114.636293	2475.054718	2260.862331	2164.467068	2295.799645	2070.243233	2406.618752	1751.476669	1875.842889	1815.143473	1510.756701	2240.778429	2393.502822	1971.603694	2727.467506	2255.279529	2979.953848	2154.279617	1988.044022	2454.318399	2315.284285	2750.408064	1662.216664	2513.408797	2184.903925	1130.177541	1926.189003	1532.088864	1835.588486	1847.116723	1987.021112	1927.89308	2237.284507	1562.47152	1535.429544	2249.20666	2887.301888	2210.455209	2120.148131	2217.112154	2304.756335	1990.573061	2424.002943	3248.84242	2274.475552	2426.51705	2374.14867	1812.098244	2160.310064	2566.844664	2022.058489	1770.155916	1861.949456	2232.374123	1785.664581	2235.704188	2050.994042	2720.348659	2042.480509	2651.197097	1771.476781	2433.264019	2465.132847	2305.493753	2153.177999	2751.990466	1543.677677	2123.28996	2303.400281	1840.252715	1931.365322	2452.443716	1621.459748	2823.196191	2102.503774	2212.482453	2162.552789	2371.553206	1940.627592	2336.677756	2104.236838	2051.044746	2339.357676	2244.863255	2007.946076	2448.972037	2276.790645	2356.827854	1852.305658	2241.295034	2085.458182	1572.387154	2152.671201	2221.139665	2641.392786	1347.648042	1838.044359	2248.882366	1873.354624
343.0956_21.49	679.6202652	460.3184019	488.9120257	787.6546431	381.413291	762.1405398	349.3081349	427.9899305	591.044755	362.749396	449.8818926	213.7459277	424.5386901	500.6170498	505.5792712	523.4671724	619.1156862	604.5773991	523.0128435	244.8793122	576.5668895	478.3682934	435.6734612	510.2052754	523.3117771	446.6071687	669.7233643	539.9776447	593.8830556	475.9860286	369.1501089	326.5622835	527.3802996	658.4588532	917.8942244	389.2647601	375.5015429	540.2007491	567.398733	624.9481086	469.9457525	310.7755518	523.2390167	474.0913072	152.4003381	403.7785437	670.338795	420.6310054	472.9483309	682.766547	468.4956919	577.6642671	599.6716624	213.963486	533.0682114	250.4561781	504.656563	632.0962285	532.9466304	380.8304954	684.6431119	648.0409384	544.1943771	457.8543924	269.9915995	739.7603584	376.7335768	495.7953676	707.9108894	275.4611899	343.5532485	583.4535554	683.1570219	603.2352597	483.1139081	401.7370119	458.5184898	482.4269051	456.3806949	289.6108349	508.2171	638.9478999	207.108438	351.7513871	607.0988596	363.3351487	529.3599206	465.9313932	489.427025	637.4037967	191.2381789	521.0670779	622.159642	342.3813172	476.6813295	382.3522252	521.6216032	604.9460143	336.8501327	311.4288855	734.5406172	637.8051882	671.9594373	744.3732722	814.5875414	564.2429877	10401.50039	558.6344024	525.7111788	701.741006
204.0911_38.42	11867.21608	11732.08487	14984.72642	7635.581799	10827.55059	17559.98138	10286.83698	14366.57854	11699.01021	10781.95419	12251.13044	8609.365223	10306.99246	11688.27797	9885.782607	13995.5551	11236.86805	8019.686543	11225.5319	11043.56692	10943.57178	10025.09793	8655.369581	12081.10013	10870.18189	11869.42857	10162.53208	6662.825398	8559.321055	10429.6014	11061.17401	11870.32135	12201.72489	14285.10143	7732.060292	10415.23985	10944.37393	10681.65293	10029.84664	8503.26942	8174.780269	6855.720574	12819.81821	13578.80702	10853.45572	12624.28493	10252.53129	13105.14676	11737.15914	8838.109129	10045.10138	11294.53204	11124.43497	10927.12981	11627.10731	11886.79741	11111.28284	10060.28308	9227.144716	9856.210821	12141.60497	13675.22719	11332.29287	12288.32431	11206.02449	10714.47503	8438.146	10753.98948	12697.80981	17167.28512	12695.21248	11304.64818	10432.2988	12246.98927	9831.902906	10538.07801	13870.12343	11146.91119	11089.75743	9765.448003	10152.89882	10877.41751	10274.65926	7550.39059	11855.3312	8119.434224	12324.39366	11816.15476	13000.86917	10271.49935	10074.53869	9119.150203	8641.238385	7827.138868	13486.57791	14928.57235	9030.83307	15728.01119	13024.28654	12954.37908	8964.106196	12010.6376	9768.679116	11338.93297	10615.6626	8372.341133	1664.620721	11193.0414	12850.97588	13481.94696
366.0602_36.57	3878.727465	2921.74245	3937.529074	3512.300559	3145.823832	2616.170546	2286.771097	3251.641323	2655.562331	3991.506955	3159.695043	3280.840079	4486.693369	3819.912424	3396.467034	3498.328993	3592.868162	2722.55441	2685.705326	3566.535772	2734.715131	2159.748512	2690.172661	3244.014873	2767.957006	2710.305083	3253.502477	3943.720685	4216.546929	3363.43598	3763.160354	2970.832982	3545.774094	2309.822763	3065.779604	2662.672893	1822.600115	3941.092727	2201.392337	2809.836996	2844.82754	3018.966984	4083.202478	3225.018378	2531.115367	2670.078026	3189.030959	3935.99174	2816.487674	3064.376105	3722.97349	2728.106216	2558.354012	3502.007972	3965.729944	3680.256108	2763.508796	3223.33026	2491.893008	4425.500884	4432.079095	3198.493083	3692.892252	2689.383555	4402.533191	2734.127001	3249.56068	2984.793247	3846.530867	1619.573299	3643.687787	3553.118691	3612.632359	3674.718174	3743.042186	2352.227066	3478.415713	2622.436145	3379.571664	3476.703608	3208.54391	4723.807736	4060.052933	2425.639757	3867.313651	3082.727855	3088.26446	2733.106279	3884.622103	3168.964936	3589.253539	3275.16994	2684.633575	4690.865351	3609.119186	3194.921967	3792.189328	3243.040834	3923.061647	2875.459084	3060.030755	4975.364316	2405.584437	4492.366774	3265.344598	3822.56881	4896.00914	3577.397149	3529.400334	2784.77502
633.7982_12.32	1033.391778	1456.36844	1459.500791	1240.800461	1642.03648	1718.282004	1201.86486	1414.517977	1556.959602	1272.102025	1359.65131	1289.634615	1541.617684	1568.764117	1605.747576	1501.307081	1370.055898	1385.672284	1344.953239	1399.262328	1707.523483	1736.139832	1369.090935	1761.25982	2126.01812	1129.465957	1460.323045	1493.329021	1452.55717	1370.753731	1691.571431	1200.794583	1513.813284	1422.278417	1389.875561	1324.006039	1155.382871	1780.086624	1934.749161	1566.359301	1393.550054	1250.365346	1678.439169	1298.545628	1709.764284	1798.440848	1511.626937	1434.481691	1278.815065	1418.594304	1756.281904	1158.63105	1656.161803	1707.030156	1785.621708	1578.426722	1192.966259	1324.973658	1562.052618	1298.444021	1499.491785	1265.888159	1292.751833	1498.331505	1259.868555	1621.716455	1717.488309	1455.379177	1357.593577	1201.225684	1506.440258	1670.851792	1574.889162	1712.953535	1414.553829	1240.393638	1367.720361	7710.657259	1521.942634	1355.560923	1417.386038	1555.681779	1481.388368	1582.597262	1214.089111	1716.18601	1672.378128	1078.478607	1330.021263	1307.778635	1506.944473	1466.194041	1924.415585	1318.528581	1243.331896	1811.791441	1590.909975	2125.661554	1428.387449	1822.971781	1469.062971	1815.004443	1964.362179	1529.204528	1486.780528	1727.488643	26922.82867	1735.670982	1360.123366	1538.358947
150.0522_21.36	13035.41697	13426.22986	16956.40789	11897.40345	15316.42966	15579.74255	13817.58091	15048.42078	15010.5723	10681.33671	16430.01561	16880.28218	16894.65557	10902.53793	12451.71744	14539.64478	11017.70543	21581.98714	15250.73511	13117.956	14461.8985	13936.69391	13648.55606	17203.67408	19600.52154	16566.61536	14021.48125	14366.29755	13898.62391	12560.77095	17526.27222	17849.04796	15581.62594	13494.36964	14671.18795	14852.38432	37774.31728	13114.51648	18911.85912	16637.95433	12451.37497	18403.88936	15544.64325	11105.05452	17145.28045	12823.3036	15538.21562	14522.12821	14589.84366	14065.45412	13420.54547	19156.41915	13708.6406	17141.19454	15251.3891	17973.86202	14355.1292	14075.87943	14973.803	12249.2379	18251.26347	13992.95992	13100.57872	16890.05211	13833.1265	11159.84477	17768.46897	13848.82094	17388.52415	5027.371352	21354.91394	13411.71966	14976.67626	20494.80513	16761.77463	15020.61623	18624.09155	72064.60921	14246.68969	13256.28037	13312.26161	13226.8434	13827.06469	17896.64079	16106.24094	16323.76717	15889.46484	12888.29547	12303.82791	15745.03953	13932.30826	11620.41828	15448.19789	11700.3039	12831.83431	16248.39683	16929.14088	16151.35575	14927.05561	15263.80725	12749.43146	13067.31825	18140.99482	11703.72058	12966.14999	16599.04852	186340.0864	19429.57373	15481.21319	8167.612061
261.0526_42.34	4294.865256	5261.834373	4641.104105	3279.357027	4110.059631	6032.243797	4057.259726	5017.861043	4709.28617	3154.811644	5440.82381	3917.559907	4940.593087	4430.61862	3782.791294	5268.463897	4257.069334	4169.775088	3978.988078	3586.762643	4513.933121	4395.155797	5878.22354	5483.703144	5182.857897	4987.34261	4620.294463	4481.963755	4826.973735	3632.315018	5899.543644	4673.753567	5353.368786	5602.753717	4671.880246	4382.533897	5063.775061	3307.161304	3351.986466	4054.000936	4184.780454	2905.084726	3916.616086	4830.604281	4745.215222	4001.829702	5097.099797	4799.246677	4866.760247	4882.490669	3670.605155	5537.651261	6303.00362	4604.391774	4460.319464	5067.230459	4538.739519	4426.014736	4353.44984	3557.202748	4792.142884	5324.106278	3401.698992	4910.785895	4522.590081	3558.527567	3862.620009	5563.866587	4483.355252	3146.143744	4901.890138	3823.355118	4755.80487	5524.700393	3975.442877	5189.159713	5335.961782	53546.87681	4563.808478	4394.869895	5796.974661	4304.685713	4420.152491	3490.835641	5382.814742	4353.059575	4833.118047	4601.756883	5057.687395	4604.513082	4308.066867	4788.247295	4581.360662	3658.741087	4247.421772	4963.2652	4751.587004	4556.26183	4444.190528	4346.034383	5076.891798	3685.290622	4046.004308	3854.445993	4111.024491	5188.310947	211140.0279	2873.988803	4625.890565	3833.633783
104.0472_20.75	18602.07539	19965.66703	7656.313457	8509.463413	8244.384146	22156.84104	16426.89427	14567.84853	19144.32381	12684.9788	31658.12523	11356.84787	11264.19979	10989.29564	16437.42825	13368.42749	14678.9609	40119.63689	19510.0952	20569.79636	19276.74733	29606.86015	33473.04388	44432.09289	18734.28533	20121.18687	11589.60227	14381.79967	19903.11679	16376.5181	22047.24069	14532.58747	16571.24506	34358.64433	18770.09546	21008.31267	21782.21936	16116.14552	17735.19342	44111.37129	23207.22148	23907.71012	25685.87176	13246.54074	19145.67939	23690.62228	20856.7277	13810.55887	14813.59036	19004.88224	14174.92603	21424.00734	35481.07672	18009.98057	12801.60382	10693.50218	12027.84051	11359.45686	16418.28878	13155.67105	15054.93745	22677.46266	15699.0857	17365.10959	8836.901653	22099.34165	24515.42232	20373.88875	8188.616363	5798.958317	14336.09777	18451.86283	28262.49758	21574.91099	14540.15547	21406.54516	13165.76301	53277.29186	16932.87126	19363.06795	13256.45899	23252.50481	23100.9352	29609.215	25850.90204	20166.42129	21620.00254	26336.35564	12602.41897	17221.52815	17090.23726	14765.07916	32142.03226	28894.13834	13965.34691	11035.49138	65786.68618	16194.86682	12493.00114	17264.30646	16438.99121	12171.64005	21265.91427	22741.72433	23019.09959	14473.39705	418432.6562	14233.60755	14802.11187	15857.00472
